Make Year,Time Counter  (Sec), Trip Duration (min), Latitude (deg), Longitude (deg), Input voltage read by the scan tool (V),Engine Power (HP), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%),Engine RPM (RPM), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Bearing (deg),Vehicle Speed (KmpH),GPS Speed (kmpH),Instant Fuel Economy (KmpL),Fuel Rate (LpH),Trip Distance (Km),Trip Fuel( L),Acceleration X (m/sec^2),Acceleration Y (m/sec^2),Acceleration Z (m/sec^2),Acceleration G X (m/sec^2),Acceleration G Y (m/sec^2),Acceleration G Z (m/sec^2),Engine Coolant Temp (°C),Intake Manifold Absolute Pressure (mmHg),Intake Air temperature (°C),Distance Travelled MIL Activated (km),Mass Air Flow Rate (g/min),Boost (KPa),Acceleration (m/sec^2),Engine Torque (Kg/m),Altitude (m),Horizontal Accuracy GPS (m)
Chrysler 2021,645.673,11.2474,41.50262,-93.59235,14.2,6.939536,0,0,0,0,0.2817993,0.06829834,0.7075958,-0.7416202,-269.7296,-7.716019,42.78829,15.60733,16.47059,1940,12.54902,0.585,0.705,70.11511,114.9997188246,114.379408,60.0243382696,1.91589063625,7.89002914166,0.465315089053,-0.446742863287,-0.20471044762,0.0772697357488,0.534989153608,0.391138016857,9.63893843171,90,165.0141988,7.77777777777778,0,345.477957475,-76.0000431612,-0.15705987384,27.9584041968,254.85876384,4.830138168
Chrysler 2021,646.673,11.26006,41.50271,-93.59199,14.1,6.593513,0,0,0,0,1.596527,1.645126,0.6211395,-0.7376292,89.92977,-11.49155,41.68593,14.51834,15.29412,1939,12.54902,0.075,0.705,70.60988,114.9997188246,114.497184,63.1743577088,1.820359758244,7.91315213878,0.465672810298,-0.1708395888955,-0.2749914926801,1.066752598233,0.2568667145758,0.537234622575,8.70188262139,90,157.5135534,7.77777777777778,0,328.251607173,-77.0000591516,-0.15705987384,26.5780316256,252.9647976,4.818814848
Chrysler 2021,647.664,11.27276,41.5028,-93.59163,14.1,6.590115,0,0,0,0,-2.17894,-1.761124,0.4016418,-0.6826022,89.59831,-7.087784,41.69344,15.3345,15.68627,1932,12.54902,0.095,0.705,71.40569,114.9997188246,114.010544,63.2069237392,1.819421355105,7.93938759946,0.466101697251,0.1547991314695,-0.1204939618001,-0.400420731312,-0.0896638588118,0.386347764341,10.16674098734,90,157.5135534,7.77777777777778,0,328.082372744,-77.0000591516,-8.59536E-16,26.6605798608,252.08447424,4.809780576
Chrysler 2021,648.667,11.2889,41.50289,-93.59126,14.2,6.253642,0,0,0,0,0.8683471,1.058945,1.119675,-0.9658349,89.80799,-6.190094,41.93693,15.23578,14.5098,1927,12.54902,0.745,0.705,71.65575,114.9997188246,113.883104,66.607735624,1.726526636623,7.96252668998,0.466465096611,0.1047114879405,0.0817015727689,-0.01656624219901,0.00434098803404,0.1776811216614,9.75509809281,90,150.012908,7.77777777777778,0,311.331430121,-78.0000061944,-8.59536E-16,25.3650026464,249.95956104,4.787088216
Chrysler 2021,649.673,11.30784,41.50298,-93.5909,14.2,6.237457,0,0,0,0,-11.05643,-16.51054,0.5075684,-0.8353182,-269.9004,-8.894547,43.16267,16.10492,14.5098,1924,12.54902,0.685,0.705,72.22037,113.9997232288,113.618464,66.1998524704,1.722058338659,7.9977358305,0.466991647142,0.363053043115,-0.01800032175998,3.08274512196,-0.30491682438,0.274380336195,6.83121830006,90,150.012908,7.77777777777778,0,310.525672845,-78.0000061944,-0.12491149008,25.3388110304,248.61764856,4.77440244
Chrysler 2021,650.665,11.32475,41.50306,-93.59053,14.4,6.227747,0,0,0,0,3.306564,3.655411,0.8537903,-0.6021607,89.82433,-7.746628,39.90579,18.55319,14.5098,1923,12.54902,0.585,0.705,72.97594,113.9997232288,113.706368,66.3030774336,1.719377511297,8.02968444818,0.467481100655,0.732596518724,0.1220512510693,-0.395294892895,-0.705036107503,0.0675098248482,10.36089008031,90,150.012908,7.77777777777778,0,310.042236623,-78.0000061944,-0.12491149008,25.3125152432,247.16494128,4.76583756
Chrysler 2021,651.67,11.33631,41.50314,-93.59017,14.4,6.22451,0,0,0,0,0.4954529,2.661743,0.7658081,-0.4764955,89.65875,-5.898438,40.74442,16.52286,14.90196,1913,12.54902,0.585,0.705,74.0029,113.9997232288,112.995648,66.337556612,1.718483775996,8.0617312356,0.467930050281,0.1188243838425,-0.01626006959451,0.0336816077836,-0.02709374869796,0.2079183257445,9.87903932344,90,150.012908,7.77777777777778,0,309.881076096,-78.0000061944,-8.59536E-16,25.431612688,246.92494176,4.75085664
Chrysler 2021,652.673,11.35136,41.50322,-93.58981,14.1,8.35939,0,0,0,0,-2.928848,-2.95253,0.5131836,-0.2693542,89.85075,-5.779831,41.05043,16.55002,25.4902,2008,15.68627,0.035,0.725,74.28632,113.9997232288,112.925936,49.3958232984,2.307889147341,8.08214249482,0.468343417053,0.513269948751,0.1319853252613,-0.476977293681,-0.449366895096,0.01751363685925,10.42585231744,90,202.5174258,7.77777777777778,0,416.164016946,-71.0000321568,-8.59536E-16,32.5382761232,245.5642536,4.740085008
Chrysler 2021,653.669,11.37947,41.50329,-93.58945,14.2,25.50657,0,0,0,0,6.855133,8.232803,1.777176,-0.1498874,89.65511,-7.913681,40.26248,16.69785,38.03922,1911,17.2549,0.175,0.725,74.62633,113.9997232288,113.363456,16.18872251224,7.04194144185,8.14143701778,0.471806688662,0.496432741511,-0.2094791811854,1.644099946811,-0.477508561824,0.2933908660053,8.09653869136,90,600.051632,7.77777777777778,0,1269.81976192,-18.00000514204,0.038348412,104.321801792,245.08227336,4.735238688
Chrysler 2021,654.671,11.39007,41.50337,-93.58909,14.2,23.81482,0,0,0,0,0.6731873,-1.532364,0.2012634,0.05679276,89.7888,-10.74355,40.20543,15.38693,34.11765,1918,12.54902,0.035,0.725,75.03545,113.9997232288,113.173232,17.3387327808,6.57487484359,8.16491889772,0.473239844888,-0.667135017556,0.2059846986806,-0.663226554333,0.846193108215,-0.1305289860833,10.41507760209,90,577.549772,7.77777777777778,0,1185.59717072,-21.00001174468,0.16924254696,97.0470655664,244.60910184,4.728420312
Chrysler 2021,655.668,11.40507,41.50344,-93.58872,14.2,14.27915,0,0,0,0,0.08195496,-1.645874,0.5067749,0.04249748,89.8391,-5.314865,40.90665,16.31,23.52941,1913,14.5098,0.82,0.725,76.01436,113.9997232288,112.82944,28.91760614672,3.94223575089,8.18514025482,0.47386519462,-0.2901667724676,-0.0489379951172,0.1225568549681,0.357457811158,0.1173563403061,9.76318141533,87,345.02979,7.77777777777778,0,710.87350544,-52.00001791912,-8.59536E-16,58.3406192304,244.04049744,4.728719016
Chrysler 2021,656.67,11.42785,41.50351,-93.58836,14.2,13.88862,0,0,0,0,0.6340332,1.218307,0.891098,0.1867758,89.73431,-5.686966,40.06052,16.04532,27.05882,1907,14.5098,0.115,0.725,75.71641,112.9997115396,112.296736,29.46993622576,3.83441591786,8.236521653,0.475537588758,0.1629067771093,-0.1551921418789,0.30978144834,-0.1188532484972,0.2218394103772,9.46679597094,87,337.528916,7.77777777777778,0,691.43127727,-53.00002012,-0.1370086668,56.9235635152,243.43961472,4.728883608
Chrysler 2021,657.669,11.43697,41.50358,-93.588,14.2,14.19726,0,0,0,0,-1.818512,-5.127869,0.6863708,0.3449699,89.92767,-6.123459,40.28817,17.18478,29.01961,1901,16.07843,0.155,0.725,76.15905,112.9997115396,111.796912,28.82928248072,3.91962549696,8.25498239214,0.476191329065,-0.588765194038,0.30699861521,1.535288123418,0.621210346085,-0.344434883632,8.26703522673,87,345.02979,7.77777777777778,0,706.79663852,-52.00001791912,-8.59536E-16,58.3721979856,242.50854216,4.730157672
Chrysler 2021,658.668,11.46112,41.50365,-93.58763,14.2,28.82356,0,0,0,0,0.5750427,0.1978149,0.4309845,0.6097813,89.70478,-7.957092,39.17304,15.92773,48.62745,1892,23.92157,0.055,0.725,77.91286,111.9997159438,111.896688,14.0744133772,7.95770782905,8.2994307536,0.479043256959,0.1194322789569,0.362509582932,-0.2144364341693,-0.1347203046343,-0.444876261963,10.0311228304,87,697.559946,7.77777777777778,0,1434.95237655,-5.000002041212,-0.2382397572,119.07214608,242.23236288,4.723391112
Chrysler 2021,659.668,11.4723,41.50371,-93.58727,14.1,28.47738,0,0,0,0,-2.964691,-5.457229,0.5299072,0.7431737,89.78809,-5.172806,39.01884,16.08929,50.98039,1900,23.13725,0.115,0.725,77.91286,111.9997159438,111.7372,14.24550407712,7.86213001196,8.31822301678,0.480387834591,-0.454393368387,0.379960964187,-0.0567300193215,0.351320643023,-0.504901637296,9.96316439944,87,697.559946,7.77777777777778,0,1417.7182245,-5.000002041212,-8.59536E-16,117.146690264,242.02912224,4.718011392
Chrysler 2021,660.665,11.49645,41.50377,-93.5869,14.3,28.32006,0,0,0,0,1.255829,3.100174,0.8236542,0.9286561,89.75315,-4.863831,38.97704,17.02118,52.94118,1902,23.52941,0.745,0.705,77.89518,112.9997115396,111.859712,14.4525364508,7.81870000303,8.35798980818,0.483111815627,0.0542914894011,-0.066565795191,-0.725511114678,0.0374223085362,-0.1041836945289,10.63676546541,87,690.059326,7.77777777777778,0,1409.88653956,-6.000002173664,0.20631079896,116.3770734384,242.21721432,4.71897456
Chrysler 2021,661.669,11.49645,41.50383,-93.58653,14.3,28.32006,0,0,0,0,-0.7130127,0.8723755,0.6063538,1.195442,89.75957,-6.429413,38.88568,17.3179,52.94118,1902,23.52941,0.745,0.705,79.09168,112.9997115396,111.966304,14.4525364508,7.81870000303,8.35798980818,0.483111815627,0.0727856558373,0.139026746523,-0.871407161338,0.0127235824639,-0.349674108021,10.78031759238,87,690.059326,7.77777777777778,0,1409.88653956,-6.000002173664,0.20631079896,116.3770734384,242.15966808,4.71645996
Chrysler 2021,662.67,11.51993,41.50388,-93.58616,14.3,28.32006,0,0,0,0,-1.394867,-1.084015,0.3604736,1.100323,89.96832,-9.774689,38.61473,18.05774,55.29412,1905,23.92157,0.095,0.685,79.09168,112.9997115396,111.999328,14.4525364508,7.81870000303,8.38879096644,0.485246029785,-0.0396436677441,-0.1905586286303,-0.144956649978,0.0398173433539,0.0562831505754,9.91810871562,87,690.059326,7.77777777777778,0,1409.88653956,-6.000002173664,-8.59536E-16,116.1937916528,242.34623616,4.719389088
Chrysler 2021,663.672,11.5476,41.50393,-93.5858,14.2,28.32006,0,0,0,0,2.263077,0.8313446,0.1767426,1.409142,-269.9237,-5.551987,38.03732,17.47229,65.4902,1900,24.70588,0.095,0.685,79.14975,112.9997115396,111.692208,14.4525364508,7.81870000303,8.45924143428,0.490129208685,0.2022499720276,-0.1237804785826,-0.814960454546,-0.2745300239661,-0.044308006967,10.65787293466,87,690.059326,7.77777777777778,0,1409.88653956,-6.000002173664,0.06940561176,116.499563888,242.94111432,4.727170632
Chrysler 2021,664.672,11.56236,41.50398,-93.58543,14.2,28.59779,0,0,0,0,-0.2815857,-3.384995,0.1194305,1.544669,-269.5678,-5.111343,38.71426,16.09027,70.58823,1897,23.92157,0.585,0.685,79.14975,111.9997159438,111.748016,14.1855247616,7.89537348258,8.48143262354,0.491515425827,-0.001280447055328,0.01552286570387,0.497193829608,-0.2648002274043,-0.2025295050247,9.39868818749,87,697.559946,7.77777777777778,0,1423.71286994,-5.000002041212,-0.027841142184,117.8280740832,243.36509112,4.741700448
Chrysler 2021,665.671,11.57607,41.50403,-93.58505,14.2,27.01755,0,0,0,0,-3.999054,-4.298569,0.1582336,1.566327,-269.3844,-5.683014,38.78767,16.66718,74.90196,1917,25.09804,0.76,0.685,79.37606,112.9997115396,111.951296,15.14929219808,7.45909362385,8.51219032962,0.493601565278,0.0643191984603,-0.381328911075,-0.1370896752078,-0.348925516765,0.164358757633,9.97992845444,87,660.056846,7.77777777777778,0,1345.04176675,-10.00000132452,-0.05298807792,110.1558205584,243.90961632,4.735058856
Chrysler 2021,666.664,11.58869,41.50409,-93.58469,14.2,25.75112,0,0,0,0,-1.47226,-0.2125244,0.1019897,2.008536,-269.1934,-7.140137,38.06977,17.15973,74.90196,1903,23.92157,0.095,0.685,79.20314,112.9997115396,111.865328,15.894327298,7.1094542292,8.53440726832,0.495063112079,-0.353861159358,0.2836010236465,0.02713145258166,0.0339794593208,-0.587230825804,9.9537338565,87,622.553492,7.77777777777778,0,1281.99411752,-15.00000543416,0.14173632816,105.7647663728,244.192806,4.738143432
Chrysler 2021,667.665,11.61497,41.50414,-93.58432,14.1,27.4542,0,0,0,0,-0.9326019,-1.984879,0.2252655,1.97602,-269.0122,-9.781525,37.29293,15.36774,80,1904,25.09804,0.78,0.685,79.20314,112.9997115396,111.916656,14.90834608752,7.57964757612,8.58332798564,0.498273896841,0.350244695493,-0.300765739561,-0.01497707074521,-0.63543083674,0.0326322389008,9.87170276337,87,667.557466,7.22222222222222,0,1366.78052109,-9.0000060184,-8.59536E-16,112.7004253424,244.98379248,4.731459168
Chrysler 2021,668.669,11.6287,41.50418,-93.58395,14.1,26.90479,0,0,0,0,-0.2359162,-1.094833,-0.2589417,1.984462,-269.0166,-5.984238,38.27733,16.67987,76.86275,1902,24.31373,0.725,0.685,79.30513,112.9997115396,111.80688,15.21278320304,7.42796619742,8.61165236964,0.500137454184,-0.2410200801057,0.01822843178037,0.1848790887167,-0.02245338207371,-0.321981413166,9.61528587411,87,652.556226,7.22222222222222,0,1339.42813691,-11.0000035254,-8.59536E-16,110.5611953424,246.30653304,4.71999564
Chrysler 2021,669.668,11.64214,41.50423,-93.58358,14.2,27.18545,0,0,0,0,-2.203934,-2.970261,-0.2484589,2.133184,-268.783,-5.341904,38.04342,17.05826,76.07843,1899,24.31373,0.095,0.665,79.30513,111.9997159438,111.586752,14.9224906284,7.50544975471,8.63287473622,0.501517236129,0.1100174637485,0.02267211946335,0.421762897332,-0.478706124953,-0.313449118773,9.44149748794,87,660.056846,7.22222222222222,0,1353.40097686,-10.00000132452,-0.20360658288,111.89103,246.2698656,4.713558264
Chrysler 2021,670.672,11.65474,41.50429,-93.58321,14.2,28.68476,0,0,0,0,0.2518158,2.257782,0.3968353,2.249997,-268.9665,-4.95665,38.09677,16.78531,77.64706,1891,25.4902,0.195,0.665,79.30513,111.9997159438,111.3444,14.14251294312,7.91938812362,8.65866280038,0.503308492141,0.0702014310389,-0.0555625400512,-0.942493155359,-0.420476941913,-0.1502879852292,10.84917518629,87,697.559946,7.22222222222222,0,1428.04284008,-5.000002041212,-0.20360658288,118.5614393312,247.50147096,4.696169424
Chrysler 2021,671.658,11.67165,41.50434,-93.58285,14.2,26.10681,0,0,0,0,-3.319977,-0.05276489,0.4537353,2.202521,-269.0465,-5.990173,38.16825,17.40683,66.66666,1883,23.13725,0.78,0.685,79.30513,111.9997159438,110.75336,15.5390344572,7.20765533542,8.68192420074,0.504805621796,0.0472669845949,0.061318036374,-0.1510546511845,-0.2549207430714,-0.2905467678743,9.88487626259,89,637.554986,7.22222222222222,0,1299.70181753,-13.00000792716,-8.59536E-16,108.364537248,248.67958392,4.679240832
Chrysler 2021,672.666,11.68639,41.50439,-93.58248,14.2,27.21972,0,0,0,0,0.7264404,0.2680054,0.3221436,2.350479,-268.8218,-8.656387,37.50853,18.91711,70.19608,1878,23.92157,0.8,0.685,79.31905,111.9997159438,110.37072,14.90370351504,7.51491327971,8.71713334126,0.507289986379,0.1454695081406,0.435495706387,-0.611183612389,-0.370780053266,-0.698300310204,10.52045645182,89,667.557466,7.22222222222222,0,1355.10692885,-9.0000060184,-8.59536E-16,113.284840656,249.25958784,4.665363288
Chrysler 2021,673.67,11.71133,41.50444,-93.58212,14.2,27.6097,0,0,0,0,-0.8228912,-0.252121,0.259613,2.337961,-269.065,-5.838882,37.22283,16.86328,85.09804,1866,28.23529,0.115,0.685,79.32336,110.9997364414,110.072448,14.56200677936,7.62257791093,8.76548113354,0.510482601173,-0.1840380513174,0.01475171612586,0.1637067273338,-0.0437092558826,-0.362846692838,9.60810171454,89,682.558706,7.22222222222222,0,1374.52148803,-7.00000161664,-0.17166006816,115.6468184448,249.8023452,4.652165448
Chrysler 2021,674.669,11.72711,41.50449,-93.58176,14.2,28.48937,0,0,0,0,2.21077,3.765976,0.1102448,2.420033,-268.8385,-5.387894,37.26141,17.05383,96.07843,1870,31.37255,0.705,0.665,79.32336,110.9997364414,109.815104,14.11237023352,7.86544224571,8.78839330712,0.512179979017,-0.2654479904895,0.1437561302793,0.424757262356,-0.0320334878164,-0.540078720706,9.35542778156,89,705.060566,7.22222222222222,0,1418.31514894,-4.00000190876,-8.59536E-16,119.0761938752,251.22222552,4.642152768
Chrysler 2021,675.669,11.74115,41.50454,-93.5814,14.2,28.55044,0,0,0,0,-4.870911,-5.583649,0.483429,2.283882,-268.87,-4.977646,38.04425,16.65744,97.64706,1865,31.37255,0.43,0.645,79.43102,109.9997247522,109.701456,13.95531778848,7.88230246185,8.81961933114,0.51434636916,-0.365439330144,0.1817617060091,1.019393838057,0.1218470343993,-0.645609666135,8.77867418533,89,705.060566,7.22222222222222,0,1421.35556271,-4.00000190876,-0.13590257808,119.6513677152,252.16704456,4.635401448
Chrysler 2021,676.667,11.76491,41.5046,-93.58104,14.2,28.4741,0,0,0,0,2.398621,4.821152,0.5657349,2.259039,-268.7926,-5.031784,37.93468,17.26291,97.64706,1865,31.76471,0.665,0.645,79.43102,109.9997247522,109.550896,13.99273046048,7.86122529897,8.8663529554,0.517658981451,0.489910914514,0.1584504340888,-0.1150677115175,-0.782575348296,-0.627946143384,9.7736574257,89,705.060566,7.22222222222222,0,1417.5549321,-4.00000190876,-8.59536E-16,119.3314430784,253.34649864,4.63279236
Chrysler 2021,677.664,11.77905,41.50465,-93.58068,14.2,28.4741,0,0,0,0,2.998596,3.846268,0.3942413,2.418699,-268.7097,-5.386322,37.80984,17.29761,99.60784,1856,31.76471,0.27,0.645,79.19261,109.9997247522,109.363184,13.99273046048,7.86122529897,8.88572779966,0.519044820052,0.0687583507044,-0.391063950214,-0.654386715731,-0.385150506013,-0.00718508311703,10.58033460827,89,705.060566,7.22222222222222,0,1417.5549321,-4.00000190876,-8.59536E-16,119.9100992128,254.49498504,4.634115192
Chrysler 2021,678.666,11.79521,41.5047,-93.58032,14.2,28.33669,0,0,0,0,4.874893,8.38652,0.6727142,2.46166,-268.8097,-5.558685,36.20913,16.35529,98.03922,1855,31.37255,0.78,0.665,79.63085,109.9997247522,109.408368,14.06058344288,7.82329170536,8.91663839304,0.521242250557,0.1503429103694,0.1733858050092,-0.515919888645,-0.439936656957,-0.589326332679,10.25550818257,89,705.060566,7.22222222222222,0,1410.71434131,-4.00000190876,-8.59536E-16,119.3957762352,255.1669776,4.640232528
Chrysler 2021,679.673,11.80853,41.50475,-93.57997,14.2,28.32143,0,0,0,0,2.614349,5.143463,-0.02279663,2.527602,-268.6482,-3.955887,36.52337,16.93689,96.86275,1857,30.98039,0.76,0.645,79.40334,109.9997247522,109.10712,14.0681637604,7.81907475862,8.94078975842,0.522954770041,0.186123377839,-0.1657077763789,-0.637601324661,-0.458947095327,-0.2282760454947,10.56371685775,89,705.060566,7.22222222222222,0,1409.95412447,-4.00000190876,-8.59536E-16,119.2029255808,257.58340152,4.64376516
Chrysler 2021,680.666,11.82152,41.5048,-93.57961,14.2,28.05034,0,0,0,0,1.649902,2.925812,0.1592712,2.299947,-268.545,-4.123108,38.38559,15.10974,97.25491,1860,30.58824,0.685,0.665,79.21516,109.9997247522,109.105952,14.20412056016,7.74423341751,8.9664539034,0.524768738513,0.055480487622,0.2580589132072,0.706326634937,-0.354164741154,-0.664919419087,9.01069175454,89,697.559946,7.22222222222222,0,1396.45891479,-5.000002041212,-8.59536E-16,117.8715432368,257.79243336,4.640165472
Chrysler 2021,681.668,11.8401,41.50486,-93.57925,14.2,28.09566,0,0,0,0,0.1822205,-1.165741,0.1775055,2.372066,-268.5183,-4.292496,37.24593,14.64099,97.25491,1852,30.58824,0.725,0.665,79.27152,109.9997247522,109.061392,14.18120955,7.75674419756,8.98976680264,0.526436590159,0.321347731887,-0.1812115402041,-0.0674797714696,-0.610731897307,-0.2305213925413,9.74147348811,89,697.559946,7.22222222222222,0,1398.71461786,-5.000002041212,-8.59536E-16,118.5719457408,258.6558708,4.635995808
Chrysler 2021,682.668,11.85554,41.50491,-93.57888,14.2,27.37321,0,0,0,0,2.706421,4.181213,0.5283051,2.29768,-268.7162,-4.561691,36.87234,13.99844,88.23529,1861,26.66667,0.055,0.645,79.15488,109.9997247522,109.088992,14.55548932184,7.55728715925,9.02902021458,0.529112496488,0.0754245009749,0.168397675684,0.0447130570159,-0.377965127239,-0.537234622575,9.73623700693,89,682.558706,7.22222222222222,0,1362.74810599,-7.00000161664,-8.59536E-16,114.9643185056,258.65471256,4.628406288
Chrysler 2021,683.674,11.87872,41.50496,-93.57853,14.2,27.24019,0,0,0,0,-2.367966,-5.25354,0.04919434,2.246527,-268.7652,-4.239944,37.91135,15.58713,90.98039,1852,27.84314,0.585,0.665,79.17995,109.9997247522,108.941024,14.6265691472,7.52056489684,9.0746256915,0.532238488066,-0.434942797373,0.0954541024486,-0.2146969780641,0.2088164523711,-0.529001642764,9.90433780644,89,682.558706,7.22222222222222,0,1356.12569199,-7.00000161664,-8.59536E-16,114.9615951728,259.71148464,4.624894992
Chrysler 2021,684.666,11.89062,41.50501,-93.57817,14.1,27.37321,0,0,0,0,1.638962,0.3543549,0.04576111,2.316436,-268.791,-4.81456,37.40037,16.9407,90.98039,1858,27.84314,0.625,0.665,79.09871,109.9997247522,108.792448,14.55548932184,7.55728715925,9.09365291832,0.533553918041,-0.1357170343844,0.1886403940169,0.1771394293242,-0.0378713718495,-0.654141960528,9.38716061367,89,682.558706,7.22222222222222,0,1362.74810599,-7.00000161664,-8.59536E-16,115.1499367024,260.61917904,4.625577744
Chrysler 2021,685.666,11.90426,41.50506,-93.5778,14.1,27.76367,0,0,0,0,2.588425,4.627747,0.03359985,2.13677,-268.8367,-3.839264,37.56741,15.89313,92.15686,1847,29.01961,0.685,0.665,79.24844,109.9997247522,109.072048,14.35078248584,7.66508806523,9.11893564972,0.535325868462,0.390702151427,-0.1429697436993,-0.344264195072,-0.568819016598,-0.3130001469,9.93397360767,89,690.059326,7.22222222222222,0,1382.18715903,-6.000002173664,-8.59536E-16,117.4880444048,261.2233536,4.620725328
Chrysler 2021,686.67,11.92715,41.50511,-93.57745,14.2,28.32143,0,0,0,0,-6.778778,-10.32814,0.1459656,2.090806,-268.7378,-4.253693,37.44832,16.81659,98.03922,1861,31.76471,0.78,0.665,78.73157,109.9997247522,109.116704,14.0681637604,7.81907475862,9.16440433274,0.538524539912,-0.483970647825,0.0839389340293,0.935508945245,0.2347127110923,-0.503554416876,8.82941745581,89,705.060566,7.22222222222222,0,1409.95412447,-4.00000190876,-8.59536E-16,118.9467090736,262.81453152,4.624855368
Chrysler 2021,687.671,11.94711,41.50517,-93.5771,14.2,28.41303,0,0,0,0,-0.1627197,-0.2306671,0.3154602,2.049909,-268.9517,-4.612946,37.9346,16.58578,97.64706,1865,30.19608,0.745,0.665,79.25552,109.9997247522,109.454016,14.02280514704,7.84436508283,9.18376147426,0.539978894434,-0.522574913679,-0.1539836059139,0.386077710655,0.364642885131,-0.301474097085,9.23312942832,92,705.060566,7.22222222222222,0,1414.51497192,-4.00000190876,-8.59536E-16,119.0755093216,262.77627912,4.628573928
